Timestamp,Phenomenon_Type,Phrase_English,Provider,Model,Model_ID,Strategy,Rep,T,I,F,Sum_TIF,Temperature,Prompt_Tokens,Completion_Tokens,Total_Tokens,Status,Raw_Response
2026-02-17T22:30:48.910377+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S2,5,0.0,0.99,0.01,1.0,0.7,156,25,181,Success,"{""T"": 0.0, ""I"": 0.99, ""F"": 0.01}"
2026-02-17T22:30:49.884015+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S3,1,0.5,1.0,0.5,2.0,0.7,160,20,180,Success,"{""P_yes"": 0.5, ""P_no"": 0.5}"
2026-02-17T22:30:50.773665+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S3,2,0.5,1.0,0.5,2.0,0.7,160,20,180,Success,"{""P_yes"": 0.5, ""P_no"": 0.5}"
2026-02-17T22:30:55.005220+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S3,3,0.5,1.0,0.5,2.0,0.7,160,20,180,Success,"{""P_yes"": 0.5, ""P_no"": 0.5}"
2026-02-17T22:30:56.166212+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S3,4,0.5,1.0,0.5,2.0,0.7,160,20,180,Success,"{""P_yes"": 0.5, ""P_no"": 0.5}"
2026-02-17T22:30:57.219854+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S3,5,0.5,1.0,0.5,2.0,0.7,161,20,181,Success,"{""P_yes"": 0.5, ""P_no"": 0.5}"
2026-02-17T22:30:58.092851+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S1,1,0.5,0.9,0.5,1.9,0.7,238,29,267,Success,"```json
{""T"": 0.5, ""I"": 0.9, ""F"": 0.5}
```"
2026-02-17T22:31:00.393585+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S1,2,0.5,0.9,0.5,1.9,0.7,239,29,268,Success,"```json
{""T"": 0.5, ""I"": 0.9, ""F"": 0.5}
```"
2026-02-17T22:31:02.316042+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S1,3,0.5,0.8,0.5,1.8,0.7,239,29,268,Success,"```json
{""T"": 0.5, ""I"": 0.8, ""F"": 0.5}
```"
2026-02-17T22:31:04.714958+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S1,4,0.5,0.9,0.5,1.9,0.7,241,29,270,Success,"```json
{""T"": 0.5, ""I"": 0.9, ""F"": 0.5}
```"
2026-02-17T22:31:05.574318+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S1,5,0.5,0.8,0.5,1.8,0.7,238,29,267,Success,"```json
{""T"": 0.5, ""I"": 0.8, ""F"": 0.5}
```"
2026-02-17T22:31:07.809078+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S2,1,0.5,0.0,0.5,1.0,0.7,146,29,175,Success,"```json
{""T"": 0.5, ""I"": 0.0, ""F"": 0.5}
```"
2026-02-17T22:31:10.157096+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S2,2,0.5,0.0,0.5,1.0,0.7,146,29,175,Success,"```json
{""T"": 0.5, ""I"": 0.0, ""F"": 0.5}
```"
2026-02-17T22:31:12.602858+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S2,3,0.5,0.0,0.5,1.0,0.7,146,29,175,Success,"```json
{""T"": 0.5, ""I"": 0.0, ""F"": 0.5}
```"
2026-02-17T22:31:15.976087+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S2,4,0.5,0.0,0.5,1.0,0.7,146,29,175,Success,"```json
{""T"": 0.5, ""I"": 0.0, ""F"": 0.5}
```"
2026-02-17T22:31:17.781028+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S2,5,0.5,0.0,0.5,1.0,0.7,146,29,175,Success,"```json
{""T"": 0.5, ""I"": 0.0, ""F"": 0.5}
```"
2026-02-17T22:31:21.603564+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S3,1,0.5,1.0,0.5,2.0,0.7,150,23,173,Success,"```json
{""P_yes"": 0.5, ""P_no"": 0.5}
```"
2026-02-17T22:31:23.741423+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S3,2,0.5,1.0,0.5,2.0,0.7,153,24,177,Success,"```json
{""P_yes"": 0.5, ""P_no"": 0.5}
```"
2026-02-17T22:31:28.127817+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S3,3,0.5,1.0,0.5,2.0,0.7,150,24,174,Success,"```json
{""P_yes"": 0.5, ""P_no"": 0.5}
```"
2026-02-17T22:31:30.311953+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S3,4,0.5,1.0,0.5,2.0,0.7,150,24,174,Success,"```json
{""P_yes"": 0.5, ""P_no"": 0.5}
```"
2026-02-17T22:31:33.944332+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S3,5,0.5,1.0,0.5,2.0,0.7,150,24,174,Success,"```json
{""P_yes"": 0.5, ""P_no"": 0.5}
```"
2026-02-17T22:31:37.297946+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S1,1,0.1,0.9,0.1,1.1,0.7,246,540,786,Success,"{""T"": 0.1, ""I"": 0.9, ""F"": 0.1}"
2026-02-17T22:31:43.891448+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S1,2,0.0,1.0,0.0,1.0,0.7,246,4053,4299,Success,"{""T"": 0.0, ""I"": 1.0, ""F"": 0.0}"
2026-02-17T22:32:41.491182+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S1,3,0.1,0.8,0.1,1.0,0.7,246,481,727,Success,"{""T"": 0.1, ""I"": 0.8, ""F"": 0.1}"
2026-02-17T22:32:47.942022+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S1,4,0.3,0.8,0.3,1.4,0.7,246,1318,1564,Success,"{""T"": 0.3, ""I"": 0.8, ""F"": 0.3}"
2026-02-17T22:33:09.010726+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S1,5,0.1,0.8,0.1,1.0,0.7,246,1854,2100,Success,"{""T"": 0.1, ""I"": 0.8, ""F"": 0.1}"
2026-02-17T22:33:29.804656+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S2,1,0.05,0.9,0.05,1.0,0.7,155,2266,2421,Success,"{""T"": 0.05, ""I"": 0.9, ""F"": 0.05}"
2026-02-17T22:34:29.868142+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S2,2,0.5,0.0,0.5,1.0,0.7,155,4692,4847,Success,"{""T"": 0.5, ""I"": 0.0, ""F"": 0.5}"
2026-02-17T22:35:42.555512+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S2,3,0.5,0.0,0.5,1.0,0.7,155,4792,4947,Success,"{""T"": 0.5, ""I"": 0.0, ""F"": 0.5}"
2026-02-17T22:36:45.491320+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S2,4,0.0,1.0,0.0,1.0,0.7,155,5630,5785,Success,"{""T"": 0.0, ""I"": 1.0, ""F"": 0.0}"
2026-02-17T22:38:02.011082+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S2,5,0.5,0.0,0.5,1.0,0.7,155,4896,5051,Success,"{""T"": 0.5, ""I"": 0.0, ""F"": 0.5}"
2026-02-17T22:39:08.641835+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S3,1,0.5,1.0,0.5,2.0,0.7,155,944,1099,Success,"{""P_yes"": 0.5, ""P_no"": 0.5}"
2026-02-17T22:39:23.458985+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S3,2,0.5,1.0,0.5,2.0,0.7,155,1302,1457,Success,"{""P_yes"": 0.5, ""P_no"": 0.5}"
2026-02-17T22:39:37.724556+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S3,3,0.5,1.0,0.5,2.0,0.7,155,907,1062,Success,"{""P_yes"": 0.5, ""P_no"": 0.5}"
2026-02-17T22:39:52.396157+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S3,4,0.5,1.0,0.5,2.0,0.7,155,1123,1278,Success,"{""P_yes"": 0.5, ""P_no"": 0.5}"
2026-02-17T22:40:05.252900+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S3,5,0.5,1.0,0.5,2.0,0.7,155,599,754,Success,"{""P_yes"": 0.5, ""P_no"": 0.5}"
2026-02-17T22:40:12.772763+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S1,1,0.0,0.9999,0.0,0.9999,0.7,244,37,281,Success,"```json
{
  ""T"": 0.0,
  ""I"": 0.9999,
  ""F"": 0.0
}
```"
2026-02-17T22:40:16.846787+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S1,2,0.0,0.9999,0.0,0.9999,0.7,244,37,281,Success,"```json
{
  ""T"": 0.0,
  ""I"": 0.9999,
  ""F"": 0.0
}
```"
2026-02-17T22:40:17.773273+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S1,3,0.0,1.0,0.0,1.0,0.7,244,34,278,Success,"```json
{
  ""T"": 0.0,
  ""I"": 1.0,
  ""F"": 0.0
}
```"
2026-02-17T22:40:22.077226+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S1,4,0.0,1.0,0.0,1.0,0.7,244,34,278,Success,"```json
{
  ""T"": 0.0,
  ""I"": 1.0,
  ""F"": 0.0
}
```"
2026-02-17T22:40:22.997237+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S1,5,0.0,1.0,0.0,1.0,0.7,244,34,278,Success,"```json
{
  ""T"": 0.0,
  ""I"": 1.0,
  ""F"": 0.0
}
```"
2026-02-17T22:40:24.080285+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S2,1,0.0,1.0,0.0,1.0,0.7,153,34,187,Success,"```json
{
  ""T"": 0.0,
  ""I"": 1.0,
  ""F"": 0.0
}
```"
2026-02-17T22:40:25.021102+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S2,2,0.0,1.0,0.0,1.0,0.7,153,34,187,Success,"```json
{
  ""T"": 0.0,
  ""I"": 1.0,
  ""F"": 0.0
}
```"
2026-02-17T22:40:25.946251+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S2,3,0.0,1.0,0.0,1.0,0.7,153,34,187,Success,"```json
{
  ""T"": 0.0,
  ""I"": 1.0,
  ""F"": 0.0
}
```"
2026-02-17T22:40:26.855709+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S2,4,0.0,1.0,0.0,1.0,0.7,153,34,187,Success,"```json
{
  ""T"": 0.0,
  ""I"": 1.0,
  ""F"": 0.0
}
```"
2026-02-17T22:40:27.930729+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S2,5,0.0,1.0,0.0,1.0,0.7,153,34,187,Success,"```json
{
  ""T"": 0.0,
  ""I"": 1.0,
  ""F"": 0.0
}
```"
2026-02-17T22:40:28.872399+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S3,1,0.5,1.0,0.5,2.0,0.7,156,28,184,Success,"```json
{
  ""P_yes"": 0.5,
  ""P_no"": 0.5
}
```"
2026-02-17T22:40:29.790703+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S3,2,0.5,1.0,0.5,2.0,0.7,156,28,184,Success,"```json
{
  ""P_yes"": 0.5,
  ""P_no"": 0.5
}
```"
2026-02-17T22:40:30.704258+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S3,3,0.5,1.0,0.5,2.0,0.7,156,28,184,Success,"```json
{
  ""P_yes"": 0.5,
  ""P_no"": 0.5
}
```"
2026-02-17T22:40:31.629972+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S3,4,0.5,1.0,0.5,2.0,0.7,156,28,184,Success,"```json
{
  ""P_yes"": 0.5,
  ""P_no"": 0.5
}
```"
2026-02-17T22:40:32.558694+00:00,Ignorance (Epistemic),The number of stars in the universe is even.,Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S3,5,0.5,1.0,0.5,2.0,0.7,156,28,184,Success,"```json
{
  ""P_yes"": 0.5,
  ""P_no"": 0.5
}
```"
2026-02-17T22:40:33.821032+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S1,1,0.55,0.75,0.3,1.6,0.7,267,27,294,Success,"{""T"": 0.55, ""I"": 0.75, ""F"": 0.3}"
2026-02-17T22:40:35.333907+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S1,2,0.55,0.75,0.25,1.55,0.7,267,27,294,Success,"{""T"": 0.55, ""I"": 0.75, ""F"": 0.25}"
2026-02-17T22:40:36.867679+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S1,3,0.6,0.75,0.3,1.65,0.7,267,27,294,Success,"{""T"": 0.6, ""I"": 0.75, ""F"": 0.3}"
2026-02-17T22:40:38.870841+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S1,4,0.6,0.75,0.3,1.65,0.7,267,27,294,Success,"{""T"": 0.6, ""I"": 0.75, ""F"": 0.3}"
2026-02-17T22:40:40.223105+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S1,5,0.55,0.75,0.3,1.6,0.7,267,27,294,Success,"{""T"": 0.55, ""I"": 0.75, ""F"": 0.3}"
2026-02-17T22:40:41.545488+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S2,1,0.35,0.55,0.1,1.0,0.7,170,27,197,Success,"{""T"": 0.35, ""I"": 0.55, ""F"": 0.10}"
2026-02-17T22:40:42.808140+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S2,2,0.35,0.5,0.15,1.0,0.7,170,27,197,Success,"{""T"": 0.35, ""I"": 0.5, ""F"": 0.15}"
2026-02-17T22:40:44.157948+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S2,3,0.35,0.5,0.15,1.0,0.7,170,27,197,Success,"{""T"": 0.35, ""I"": 0.5, ""F"": 0.15}"
2026-02-17T22:40:46.502268+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S2,4,0.35,0.55,0.1,1.0,0.7,170,27,197,Success,"{""T"": 0.35, ""I"": 0.55, ""F"": 0.10}"
2026-02-17T22:40:47.943095+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S2,5,0.35,0.5,0.15,1.0,0.7,170,27,197,Success,"{""T"": 0.35, ""I"": 0.5, ""F"": 0.15}"
2026-02-17T22:40:49.460237+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S3,1,0.35,0.9341,0.65,1.9341,0.7,176,23,199,Success,"{""P_yes"": 0.35, ""P_no"": 0.65}"
2026-02-17T22:40:50.934591+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S3,2,0.35,0.9341,0.65,1.9341,0.7,176,23,199,Success,"{""P_yes"": 0.35, ""P_no"": 0.65}"
2026-02-17T22:40:55.752275+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S3,3,0.35,0.9341,0.65,1.9341,0.7,176,23,199,Success,"{""P_yes"": 0.35, ""P_no"": 0.65}"
2026-02-17T22:40:57.066111+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S3,4,0.35,0.9341,0.65,1.9341,0.7,176,23,199,Success,"{""P_yes"": 0.35, ""P_no"": 0.65}"
2026-02-17T22:40:58.481958+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S3,5,0.35,0.9341,0.65,1.9341,0.7,176,23,199,Success,"{""P_yes"": 0.35, ""P_no"": 0.65}"
2026-02-17T22:40:59.719140+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Meta,llama-4-maverick,meta-llama/llama-4-maverick,S1,1,0.7,0.3,0.2,1.2,0.7,251,25,276,Success,"{""T"": 0.7, ""I"": 0.3, ""F"": 0.2}"
2026-02-17T22:41:00.725505+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Meta,llama-4-maverick,meta-llama/llama-4-maverick,S1,2,0.7,0.3,0.2,1.2,0.7,250,25,275,Success,"{""T"": 0.7, ""I"": 0.3, ""F"": 0.2}"
2026-02-17T22:41:02.685079+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Meta,llama-4-maverick,meta-llama/llama-4-maverick,S1,3,0.8,0.4,0.2,1.4,0.7,251,25,276,Success,"{""T"": 0.8, ""I"": 0.4, ""F"": 0.2}"
2026-02-17T22:41:03.801132+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Meta,llama-4-maverick,meta-llama/llama-4-maverick,S1,4,0.7,0.4,0.2,1.3,0.7,251,25,276,Success,"{""T"": 0.7, ""I"": 0.4, ""F"": 0.2}"
2026-02-17T22:41:04.794461+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Meta,llama-4-maverick,meta-llama/llama-4-maverick,S1,5,0.7,0.3,0.2,1.2,0.7,250,25,275,Success,"{""T"": 0.7, ""I"": 0.3, ""F"": 0.2}"
2026-02-17T22:41:06.058635+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Meta,llama-4-maverick,meta-llama/llama-4-maverick,S2,1,0.0,1.0,0.0,1.0,0.7,160,25,185,Success,"{""T"": 0.0, ""I"": 1.0, ""F"": 0.0}"
2026-02-17T22:41:07.081100+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Meta,llama-4-maverick,meta-llama/llama-4-maverick,S2,2,0.4,0.6,0.0,1.0,0.7,159,25,184,Success,"{""T"": 0.4, ""I"": 0.6, ""F"": 0.0}"
2026-02-17T22:41:08.396888+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Meta,llama-4-maverick,meta-llama/llama-4-maverick,S2,3,0.4,0.6,0.0,1.0,0.7,160,25,185,Success,"{""T"": 0.4, ""I"": 0.6, ""F"": 0.0}"
2026-02-17T22:41:09.350257+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Meta,llama-4-maverick,meta-llama/llama-4-maverick,S2,4,0.0,1.0,0.0,1.0,0.7,160,25,185,Success,"{""T"": 0.0, ""I"": 1.0, ""F"": 0.0}"
2026-02-17T22:41:14.069615+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Meta,llama-4-maverick,meta-llama/llama-4-maverick,S2,5,0.0,0.8,0.2,1.0,0.7,160,25,185,Success,"{""T"": 0.0, ""I"": 0.8, ""F"": 0.2}"
2026-02-17T22:41:15.580890+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Meta,llama-4-maverick,meta-llama/llama-4-maverick,S3,1,0.7,0.8813,0.3,1.8813,0.7,164,20,184,Success,"{""P_yes"": 0.7, ""P_no"": 0.3}"
2026-02-17T22:41:16.508375+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Meta,llama-4-maverick,meta-llama/llama-4-maverick,S3,2,0.7,0.8813,0.3,1.8813,0.7,165,20,185,Success,"{""P_yes"": 0.7, ""P_no"": 0.3}"
2026-02-17T22:41:17.430408+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Meta,llama-4-maverick,meta-llama/llama-4-maverick,S3,3,0.7,0.8813,0.3,1.8813,0.7,163,20,183,Success,"{""P_yes"": 0.7, ""P_no"": 0.3}"
2026-02-17T22:41:18.567467+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Meta,llama-4-maverick,meta-llama/llama-4-maverick,S3,4,0.7,0.8813,0.3,1.8813,0.7,164,20,184,Success,"{""P_yes"": 0.7, ""P_no"": 0.3}"
2026-02-17T22:41:19.564495+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Meta,llama-4-maverick,meta-llama/llama-4-maverick,S3,5,0.7,0.8813,0.3,1.8813,0.7,165,20,185,Success,"{""P_yes"": 0.7, ""P_no"": 0.3}"
2026-02-17T22:41:20.408748+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S1,1,0.5,0.3,0.4,1.2,0.7,242,29,271,Success,"```json
{""T"": 0.5, ""I"": 0.3, ""F"": 0.4}
```"
2026-02-17T22:41:21.716829+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S1,2,0.5,0.3,0.4,1.2,0.7,242,28,270,Success,"```json
{""T"": 0.5, ""I"": 0.3, ""F"": 0.4}
```"
2026-02-17T22:41:28.793255+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S1,3,0.5,0.3,0.4,1.2,0.7,242,29,271,Success,"```json
{""T"": 0.5, ""I"": 0.3, ""F"": 0.4}
```"
2026-02-17T22:41:30.195958+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S1,4,0.6,0.3,0.4,1.3,0.7,242,31,273,Success,"{
  ""T"": 0.6,
  ""I"": 0.3,
  ""F"": 0.4
}"
2026-02-17T22:41:31.648052+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S1,5,0.6,0.3,0.4,1.3,0.7,242,29,271,Success,"```json
{""T"": 0.6, ""I"": 0.3, ""F"": 0.4}
```"
2026-02-17T22:41:33.004755+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S2,1,0.2,0.3,0.5,1.0,0.7,150,29,179,Success,"```json
{""T"": 0.2, ""I"": 0.3, ""F"": 0.5}
```"
2026-02-17T22:41:34.435200+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S2,2,0.3,0.2,0.5,1.0,0.7,150,29,179,Success,"```json
{""T"": 0.3, ""I"": 0.2, ""F"": 0.5}
```"
2026-02-17T22:41:36.905513+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S2,3,0.3,0.4,0.3,1.0,0.7,150,29,179,Success,"```json
{""T"": 0.3, ""I"": 0.4, ""F"": 0.3}
```"
2026-02-17T22:41:38.874237+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S2,4,0.3,0.4,0.3,1.0,0.7,151,29,180,Success,"```json
{""T"": 0.3, ""I"": 0.4, ""F"": 0.3}
```"
2026-02-17T22:41:40.727663+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S2,5,0.3,0.4,0.3,1.0,0.7,150,29,179,Success,"```json
{""T"": 0.3, ""I"": 0.4, ""F"": 0.3}
```"
2026-02-17T22:41:42.769701+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S3,1,0.4,0.971,0.6,1.971,0.7,155,24,179,Success,"```json
{""P_yes"": 0.4, ""P_no"": 0.6}
```"
